action_id,session_id,action_type,action_ts
2917,2193,add_to_cart,05/07/2025 08:00
2918,2194,view,17/07/2025 13:00
2919,2194,add_to_cart,17/07/2025 13:00
2920,2195,view,03/08/2025 21:00
2921,2196,view,03/08/2025 22:00
2922,2197,view,03/08/2025 23:00
2923,2197,add_to_cart,03/08/2025 23:00
2924,2198,view,26/08/2025 18:00
2925,2199,view,13/07/2025 00:00
2926,2200,view,13/07/2025 01:00
2927,2201,view,13/07/2025 02:00
2928,2202,view,25/08/2025 22:00
2929,2203,view,25/08/2025 23:00
2930,2204,view,26/08/2025 00:00
2931,2205,view,16/07/2025 01:00
2932,2206,view,16/07/2025 02:00
2933,2207,view,12/08/2025 14:00
2934,2207,add_to_cart,12/08/2025 14:00
2935,2207,purchase,12/08/2025 14:00
2936,2208,view,12/08/2025 15:00
2937,2209,view,12/08/2025 16:00
2938,2209,add_to_cart,12/08/2025 16:00
2939,2210,view,25/08/2025 13:00
2940,2210,add_to_cart,25/08/2025 13:00
2941,2210,purchase,25/08/2025 13:00
2942,2211,view,25/08/2025 14:00
2943,2212,view,25/08/2025 15:00
2944,2213,view,17/08/2025 18:00
2945,2214,view,01/07/2025 03:00
2946,2215,view,01/07/2025 04:00
2947,2216,view,01/07/2025 05:00
2948,2217,view,18/08/2025 04:00
2949,2218,view,18/08/2025 05:00
2950,2219,view,13/07/2025 18:00
2951,2220,view,13/07/2025 19:00
2952,2220,click_banner,13/07/2025 19:00
2953,2221,view,13/07/2025 20:00
2954,2222,view,13/07/2025 03:00
2955,2223,view,13/07/2025 04:00
2956,2224,view,13/07/2025 05:00
2957,2224,add_to_cart,13/07/2025 05:00
2958,2224,purchase,13/07/2025 05:00
2959,2225,view,01/07/2025 11:00
2960,2226,view,01/07/2025 12:00
2961,2227,view,01/07/2025 13:00
2962,2228,view,09/08/2025 17:00
2963,2229,view,09/08/2025 18:00
2964,2230,view,26/08/2025 15:00
2965,2230,click_banner,26/08/2025 15:00
2966,2231,view,16/08/2025 05:00
2967,2232,view,22/07/2025 07:00
2968,2233,view,05/07/2025 23:00
2969,2234,view,06/07/2025 00:00
2970,2235,view,06/07/2025 01:00
2971,2236,view,15/07/2025 10:00
2972,2236,add_to_cart,15/07/2025 10:00
2973,2236,purchase,15/07/2025 10:00
2974,2237,view,15/07/2025 11:00
2975,2237,click_banner,15/07/2025 11:00
2976,2237,add_to_cart,15/07/2025 11:00
2977,2238,view,23/07/2025 01:00
2978,2238,add_to_cart,23/07/2025 01:00
2979,2238,purchase,23/07/2025 01:00
2980,2239,view,23/07/2025 02:00
2981,2240,view,26/08/2025 05:00
2982,2241,view,26/08/2025 06:00
2983,2242,view,07/07/2025 08:00
2984,2242,add_to_cart,07/07/2025 08:00
2985,2242,purchase,07/07/2025 08:00
2986,2243,view,09/07/2025 23:00
2987,2244,view,10/07/2025 00:00
2988,2245,view,12/07/2025 07:00
2989,2246,view,12/07/2025 08:00
2990,2247,view,17/07/2025 00:00
2991,2247,add_to_cart,17/07/2025 00:00
2992,2248,view,17/07/2025 01:00
2993,2248,add_to_cart,17/07/2025 01:00
2994,2249,view,17/07/2025 02:00
2995,2249,click_banner,17/07/2025 02:00
2996,2250,view,01/07/2025 12:00
2997,2251,view,15/07/2025 02:00
2998,2252,view,15/07/2025 03:00
2999,2253,view,15/07/2025 04:00
3000,2254,view,19/07/2025 06:00
3001,2255,view,27/07/2025 23:00
3002,2255,click_banner,27/07/2025 23:00
3003,2255,add_to_cart,27/07/2025 23:00
3004,2255,purchase,27/07/2025 23:00
3005,2256,view,28/07/2025 00:00
3006,2257,view,20/07/2025 16:00
3007,2258,view,20/07/2025 17:00
3008,2259,view,17/08/2025 01:00
3009,2260,view,17/08/2025 02:00
3010,2261,view,17/08/2025 03:00
3011,2262,view,01/08/2025 10:00
3012,2263,view,01/08/2025 11:00
3013,2264,view,01/08/2025 04:00
3014,2265,view,29/07/2025 02:00
3015,2266,view,29/07/2025 03:00
3016,2266,click_banner,29/07/2025 03:00
3017,2267,view,28/08/2025 14:00
3018,2268,view,28/08/2025 15:00
3019,2269,view,03/07/2025 12:00
3020,2269,click_banner,03/07/2025 12:00
3021,2270,view,03/07/2025 13:00
3022,2271,view,27/08/2025 17:00
3023,2272,view,17/07/2025 21:00
3024,2273,view,12/07/2025 05:00
3025,2274,view,12/07/2025 06:00
3026,2275,view,10/07/2025 22:00
3027,2276,view,14/08/2025 12:00
3028,2276,click_banner,14/08/2025 12:00
3029,2277,view,14/08/2025 13:00
3030,2278,view,11/08/2025 06:00
3031,2278,add_to_cart,11/08/2025 06:00
3032,2279,view,05/07/2025 20:00
3033,2280,view,05/07/2025 21:00
3034,2281,view,05/07/2025 22:00
3035,2282,view,29/08/2025 00:00
3036,2283,view,04/07/2025 13:00
3037,2284,view,04/07/2025 14:00
3038,2284,add_to_cart,04/07/2025 14:00
3039,2285,view,03/07/2025 17:00
3040,2285,click_banner,03/07/2025 17:00
3041,2286,view,03/07/2025 18:00
3042,2287,view,03/07/2025 19:00
3043,2287,add_to_cart,03/07/2025 19:00
3044,2288,view,28/08/2025 06:00
3045,2289,view,28/08/2025 07:00
3046,2289,add_to_cart,28/08/2025 07:00
3047,2289,purchase,28/08/2025 07:00
3048,2290,view,19/07/2025 20:00
3049,2291,view,23/07/2025 05:00
3050,2292,view,06/07/2025 20:00
3051,2292,add_to_cart,06/07/2025 20:00
3052,2293,view,06/07/2025 21:00
3053,2294,view,27/08/2025 01:00
3054,2295,view,19/08/2025 03:00
3055,2295,add_to_cart,19/08/2025 03:00
3056,2296,view,19/08/2025 04:00
3057,2297,view,19/08/2025 05:00
3058,2298,view,09/07/2025 09:00
3059,2298,add_to_cart,09/07/2025 09:00
3060,2298,purchase,09/07/2025 09:00
3061,2299,view,09/07/2025 10:00
3062,2299,add_to_cart,09/07/2025 10:00
3063,2300,view,09/07/2025 11:00
3064,2301,view,28/07/2025 20:00
3065,2302,view,28/07/2025 21:00
3066,2303,view,28/07/2025 22:00
3067,2304,view,13/08/2025 03:00
3068,2305,view,13/08/2025 04:00
3069,2306,view,13/08/2025 05:00
3070,2307,view,06/08/2025 21:00
3071,2308,view,06/08/2025 22:00
3072,2308,add_to_cart,06/08/2025 22:00
3073,2309,view,11/08/2025 05:00
3074,2310,view,08/07/2025 10:00
3075,2311,view,08/07/2025 11:00
3076,2311,click_banner,08/07/2025 11:00
3077,2312,view,30/07/2025 08:00
3078,2313,view,07/07/2025 02:00
3079,2314,view,07/07/2025 03:00
3080,2315,view,07/07/2025 04:00
3081,2315,add_to_cart,07/07/2025 04:00
3082,2316,view,02/08/2025 22:00
3083,2317,view,02/08/2025 23:00
3084,2317,click_banner,02/08/2025 23:00
3085,2317,add_to_cart,02/08/2025 23:00
3086,2318,view,07/08/2025 10:00
3087,2319,view,07/08/2025 11:00
3088,2320,view,27/08/2025 16:00
3089,2321,view,27/08/2025 17:00
3090,2322,view,27/08/2025 18:00
3091,2323,view,14/08/2025 13:00
3092,2324,view,14/08/2025 14:00
3093,2325,view,17/08/2025 12:00
3094,2326,view,17/08/2025 13:00
3095,2327,view,08/08/2025 14:00
3096,2328,view,16/08/2025 21:00
3097,2329,view,19/07/2025 16:00
3098,2329,add_to_cart,19/07/2025 16:00
3099,2329,purchase,19/07/2025 16:00
3100,2330,view,02/07/2025 12:00
3101,2330,add_to_cart,02/07/2025 12:00
3102,2330,purchase,02/07/2025 12:00
3103,2331,view,02/07/2025 13:00
3104,2331,add_to_cart,02/07/2025 13:00
3105,2331,purchase,02/07/2025 13:00
3106,2332,view,25/08/2025 15:00
3107,2333,view,25/08/2025 16:00
3108,2334,view,25/08/2025 17:00
3109,2335,view,17/07/2025 14:00
3110,2335,add_to_cart,17/07/2025 14:00
3111,2336,view,23/07/2025 10:00
3112,2337,view,23/07/2025 11:00
3113,2337,click_banner,23/07/2025 11:00
3114,2338,view,15/07/2025 14:00
3115,2338,add_to_cart,15/07/2025 14:00
3116,2338,purchase,15/07/2025 14:00
3117,2339,view,13/07/2025 10:00
3118,2340,view,28/08/2025 18:00
3119,2341,view,26/07/2025 23:00
3120,2342,view,27/07/2025 00:00
3121,2343,view,01/07/2025 23:00
3122,2343,click_banner,01/07/2025 23:00
3123,2344,view,02/07/2025 00:00
3124,2345,view,22/07/2025 19:00
3125,2346,view,22/07/2025 20:00
3126,2347,view,28/08/2025 14:00
3127,2347,add_to_cart,28/08/2025 14:00
3128,2347,purchase,28/08/2025 14:00
3129,2348,view,28/08/2025 15:00
3130,2349,view,07/08/2025 17:00
3131,2350,view,07/08/2025 18:00
3132,2350,click_banner,07/08/2025 18:00
3133,2350,add_to_cart,07/08/2025 18:00
3134,2350,purchase,07/08/2025 18:00
3135,2351,view,15/07/2025 04:00
3136,2352,view,22/07/2025 11:00
3137,2353,view,22/07/2025 12:00
3138,2354,view,22/07/2025 13:00
3139,2355,view,16/08/2025 06:00
3140,2356,view,16/08/2025 07:00
3141,2357,view,05/08/2025 00:00
3142,2358,view,02/07/2025 23:00
3143,2359,view,03/07/2025 00:00
3144,2360,view,22/08/2025 20:00
3145,2360,add_to_cart,22/08/2025 20:00
3146,2361,view,22/08/2025 21:00
3147,2362,view,21/07/2025 12:00
3148,2362,add_to_cart,21/07/2025 12:00
3149,2362,purchase,21/07/2025 12:00
3150,2363,view,21/07/2025 13:00
3151,2364,view,21/07/2025 14:00
3152,2365,view,11/08/2025 06:00
3153,2365,add_to_cart,11/08/2025 06:00
3154,2366,view,16/08/2025 16:00
3155,2367,view,16/08/2025 17:00
3156,2368,view,16/08/2025 18:00
3157,2369,view,26/07/2025 10:00
3158,2370,view,26/07/2025 11:00
3159,2371,view,20/07/2025 19:00
3160,2372,view,31/08/2025 23:00
3161,2373,view,01/09/2025 00:00
3162,2374,view,17/08/2025 08:00
3163,2375,view,17/08/2025 09:00
3164,2376,view,17/08/2025 10:00
3165,2377,view,18/08/2025 05:00
3166,2378,view,25/08/2025 06:00
3167,2379,view,25/08/2025 07:00
3168,2380,view,25/08/2025 08:00
3169,2381,view,25/07/2025 02:00
3170,2382,view,25/07/2025 03:00
3171,2383,view,25/07/2025 04:00
3172,2384,view,06/07/2025 09:00
3173,2385,view,06/07/2025 10:00
3174,2386,view,06/07/2025 11:00
